brand,key,author,date,stars,title,helpful_yes,helpful_no,text,taste,ingredients,texture,likes
bj,0_bj,Angie38,2018-04-29,1,Tastes spoiled,0.0,1.0,"I got a pint of this ice cream and i had to throw it out. It had an awful taste and the brownies were really gross and chewy; I spit it out and it left an awful after-taste. I checked the date on the carton and it’s good until 2019, so I’m not sure what happened but the ice cream was the worst I’ve ever eaten. Won’t get that again.",,,,
bj,0_bj,Gal Friday,2019-03-18,5,Possibly my favorite flavor!!,0.0,1.0,"I'm very surprised by the low reviews on this flavor. It is absolutely delicious. The caramel core is what makes this one so special. You can enjoy it all the way down to the end of the pint. It could use more blondie chunks (bigger ones, too) but this didn't detract enough for me to take away any stars. I LOVE this flavor.",,,,
bj,0_bj,Trina,2018-03-05,4,Taste Amazing BUT...,0.0,1.0,I love the flavor combo of this ice cream but I just wanted more brownie pieces. I found myself trying to dig out what few pieces were in middle of my pint. Just a little disappointed. I just wanted more :( The overall taste of the ice cream was on point. I don't think a little more brownie chunks will mess that up. Thanks!,,,,
bj,0_bj,Jarrett,2017-08-22,4,Almost perfect!,0.0,1.0,"Ok so this was my first 'core' Ben and Jerry's. It was awesome. I love the experience of mixing the ice cream with the caramel. But where were the blondies? They were few and far between each bite. I was very excited about it everytime I managed to find a small piece. Also, are the blondies made by Greyston Bakery?",,,,
bj,0_bj,Shotgunshell,2018-01-22,5,Best ice cream in the history of cream!,0.0,1.0,My husband brought it home a few months ago and now im addicted! It's so good i as in hospital having brain surgery and it's all I wanted! I give up meals so i can eat it. I don't like chocolate so it's so hard to find blonde brownies and salted carmel without chocolate. If I had a last meal it would be it!,,,,
bj,0_bj,PhoenixRises,2019-09-03,5,My Favorite Core Ice Cream!,0.0,1.0,"This one is my favorite out of the cores! I'm a lover of caramel and a lover of blondie brownies so of course this is a win! I can't see how the average rating is only 3.5. I don't get it. I don't know what people are tasting, because this is delicious. PLEASE don't get rid of this flavor!! I NEED it!",,,,
bj,0_bj,Christinel,2017-05-25,4,Love salted caramel core!!!!,0.0,1.0,"Been buying this since it came out and lately the core has been less and less each time I buy it. The core only goes 1/2 inch and then none. Wish the core would go to the bottom of the container. Please keep the same ingredient but more core caramel!
Would give it five stars with more caramel!",,,,
bj,0_bj,parkesea,2017-11-12,5,SO GOOD,0.0,1.0,"I LOVE this flavour. Salted caramel and blonde brownies are my favourite thing, and to find them in ice cream was a dream come true. The only thing I wish was different: I know ""Salted"" Caramel is the name of the flavour, but it really was too salty - so much so that I found it kind of off-putting.",,,,
bj,0_bj,Corbin,2017-10-04,2,"Great potential, but lacking in brownies.",0.0,1.0,"Tastes great and has so much potential, but the 6 pints of ice cream that I bought-all had a core of caramel with a couple of blonde brownies but nothing like I expected. It fell short of my expectations and I can't justify spending $5 a pint for ice cream that isn't chock-full of gooey goodness.",,,,
bj,0_bj,Raee,2020-04-22,3,Finally something not chocolate!,0.0,0.0,This was a dream come true when I found it in stores. I was so excited!! I barely made it home. BUT... disappointment hit me in the face when I almost died at how salty the caramel is. Wow. Not enough brownies. I guess I'll keep searching for my perfect flavor. I wish you could Exchange icecream.,,,,
bj,0_bj,Jennni,2019-01-24,5,My favorite,0.0,1.0,"My favorite flavour from ben&jerry’s! The salted caramel tastes amazing with the cream ice cream and i love the blondie brownies too. I live in europe and they do not have this flavour in finland, which makes me so sad :(
But every time i come to the states i buy it, because it tastes so good.",,,,
bj,0_bj,AmandaPanda,2018-09-08,2,Hard Blondie Pieces,0.0,1.0,"We have been buying this ice cream since it first debuted. It was our family favorite, hoewever, the last 6 pints we’ve bought have had hard, crunchy blondie bits instead of the soft, chewy pieces we knew and loved. This is such a disappointment and sadly, will make us stop buying this.",,,,
bj,0_bj,icecreamfiend,2020-07-13,5,Life changing,0.0,0.0,"Truly. I’m in recovery from anorexia nervosa and you better believe that I’ve inhaled a pint of this ice cream every single day!!! The perfect ratio of salted caramel to smooth vanilla ice cream, and the brownie bits provide a nice touch of goodness.
Ben and Jerry’s: 1
Anorexia: 0",,,,
bj,0_bj,jasg517,2019-03-31,4,Tastes Great but Caramel is too Salty,0.0,1.0,I got this a few days ago just to try. I really loved it!! The blondie brownies are so yummy. I really enjoyed the ice cream overall. However the salted caramel core was a little too salty for the ice cream. I couldn’t really eat all the caramel with the ice cream like I wanted too,,,,
bj,0_bj,Abp87,2020-07-10,5,Can’t get enough of this ice cream,0.0,0.0,"This ice cream. Y’all. This ice cream. The perfectly salted gooey caramel, the chewy chunks of blondie... ermahgerd. The worst part of this is we can barely find it anymore. BEN AND JERRY I swear to you if you get rid of this in the middle of a pandemic... I will never forgive you.",,,,
bj,0_bj,Ben123,2017-05-20,4,"Really, Really GOOD",0.0,1.0,"I am writing this review as I enjoy a pint of this very ice cream. It is delicious and the flavors go very well together. The only problem was, though, that the caramel was waaay too salty, so I ended up eating around it. Nontheless, it was really good and I hope to buy it again.",,,,
bj,0_bj,sarah7,2017-10-25,3,good but can use a little help,0.0,1.0,I think the sweet cream and caramel are great but I have bought this a couple times and the brownies just are off on taste. I feel like choc brownies would be better or to even leave them out. Far from gross but not as good as other ice cream which is a bummer with the price.,,,,
bj,0_bj,Kyure,2020-04-23,5,Perfection!!,0.0,0.0,"By far my favorite pint ever! Not to mention, SUPER addicting!!! The blond brownies are the beeeeessst, and with caramel? Truly my only companion in this quarantine, so i stocked up. World War IV could break out and as long as I have my daily B&J pints I’d survive just fine.",,,,
bj,0_bj,Jewels30,2017-06-04,1,Caramel Core????,0.0,1.0,I bought this for the caramel core the first time and it was great. The second time with was a dollop of caramel on top. The third time an even smaller dollop. If you like just vanillia ice cream a little bit of caramel this is the ice cream for you. I am very disappointed.,,,,
bj,0_bj,Newks,2020-04-25,5,It’s my favorite!,0.0,0.0,I bought this about a month ago and have gotten two more containers since. I would not say it’s a flavor for everyone but I love it. I love salted Carmel. The salt pairs nicely with the sweet ice cream and blondies! But if you don’t like salty sweetness this is not for you.,,,,
bj,0_bj,MicktyMac,2018-12-15,4,Perfect,0.0,1.0,"I am allergic to coco beans so finding a tasty ice cream with out any chocolate can become quite the hassle. When I, thankfully, came across this ice cream I was over the moon. The only problem I have with it is that I can't find it in any stores when I go search for it.",,,,
bj,0_bj,SadPint831,2018-06-30,2,"Disappointed, false advertising",0.0,1.0,"First time buying a pint of salted caramel core. I was so excited! I immediately noticed a lack of blonde brownies and about half way through the pint, the caramel core disappeared. It looks nothing like the picture! There was a total of maybe 5 or 6 blondie pieces.",,,,
bj,0_bj,Umpalumpa,2020-09-03,5,Salted Caramel with blonde brownies!!!,0.0,0.0,"Salted caramel + blonde brownies + B&J ice cream = what I plan to replace my blood with.
If you LOVE sweet & salty this was made for you. If you haven't tried salted caramel with blondies, Do. It. Now. You have not lived & I weep for you, you poor unfortunate soul!",,,,
bj,0_bj,KirstenBuckeye,2017-08-05,4,"First time wasn't love, second time was love!",0.0,1.0,The first time I tried this I thought it was wayyy too salty. I gave it another try a few weeks later and I love it now. The trick is to have a tiny bite of caramel with the ice cream since sometimes the core has a lot of caramel and sometimes it just has a little.,,,,
bj,0_bj,Kuhree,2018-12-31,3,Incredibly Sweet,0.0,1.0,"I usually get salted caramel core when none of my favorite flavors are available. Even though it's a last resort for me, I still enjoy the sweetness of the vanilla, the chewiness of the blonde brownies, and the incredibly rich caramel. It blend together perfectly.",,,,
bj,0_bj,Willcgo2012,2020-04-26,2,"Great concept, salty execution",0.0,0.0,"I really love salted caramel and blondes. I think in this pint, though, that the caramel is wayyyyy too overpowering and there are too few blondies to enjoy. I ate around the caramel, but as the core spread through the rest, it ruined the ice cream in my opinion.",,,,
